PickUpDateTime,Latitude,Longitude,Age,Sex,SpendCat,RedidentCat,AppleAndorid,NetworkFlag,NetworkProvider,PrePaidPostPaid,ActivePassive,VoiceData
2020-04-29 05:00:00+00,-1.49769,53.318589,78,1,4,1,2,17,1,2,2,1
2020-04-29 05:00:00+00,-1.267106,53.339487,39,1,1,1,2,17,1,1,2,1
2020-04-29 06:00:00+00,-1.229761,53.380082,59,2,3,1,2,17,1,2,2,1
2020-04-29 07:00:00+00,-1.323162,53.33899,27,2,2,1,2,17,1,1,2,1
2020-04-29 07:00:00+00,-1.132774,53.320693,72,1,5,1,2,17,1,1,2,1
2020-04-29 08:00:00+00,-1.156848,53.410483,27,1,1,1,2,17,1,1,1,1
2020-04-29 08:00:00+00,-1.47837,53.386284,65,1,2,1,2,17,1,1,2,2
2020-04-29 09:00:00+00,-1.513873,53.387879,18,1,3,1,2,17,1,1,1,1
2020-04-29 10:00:00+00,-1.243986,53.317086,44,1,4,1,2,17,1,1,1,1
2020-04-29 10:00:00+00,-1.466043,53.384766,49,2,4,1,2,17,1,1,2,1
2020-04-29 11:00:00+00,-1.504021,53.41062,33,1,5,1,2,17,1,2,1,1
2020-04-29 11:00:00+00,-1.467494,53.478349,72,1,3,1,2,17,1,1,1,1
2020-04-29 11:00:00+00,-1.457408,53.386092,49,2,3,1,2,17,1,1,1,1
2020-04-29 12:00:00+00,-1.546973,53.356757,63,1,4,1,2,17,1,1,1,1
2020-04-29 12:00:00+00,-1.465225,53.376345,23,2,4,1,2,17,1,1,1,1
2020-04-29 15:00:00+00,-1.416276,53.380875,64,2,3,1,2,17,1,1,1,1
2020-04-29 15:00:00+00,-1.529793,53.430223,48,2,4,1,2,17,1,1,1,1
2020-04-29 16:00:00+00,-1.244892,53.332074,22,1,2,1,2,17,1,1,1,1
2020-04-29 16:00:00+00,-1.312032,53.464843,37,2,2,1,2,17,1,1,1,1
2020-04-29 16:00:00+00,-1.565975,53.3458,30,1,2,1,2,17,1,1,1,1
2020-04-29 16:00:00+00,-1.469029,53.38248,39,2,5,1,2,17,1,1,2,1
2020-04-29 17:00:00+00,-1.457802,53.378015,34,1,2,1,2,17,1,1,2,1
2020-04-29 17:00:00+00,-1.457597,53.374376,65,1,2,1,2,17,1,1,2,2
2020-04-29 18:00:00+00,-1.217167,53.456055,61,1,5,1,2,17,1,1,1,1
2020-04-29 19:00:00+00,-1.410684,53.473339,43,1,3,1,2,17,1,1,2,2
2020-04-29 19:00:00+00,-1.484081,53.429031,65,2,1,1,2,17,1,1,2,1
2020-04-29 19:00:00+00,-1.199201,53.454318,26,1,5,1,2,17,1,1,2,1
2020-04-29 19:00:00+00,-1.461976,53.387273,44,1,4,1,2,17,1,2,1,1
2020-04-29 19:00:00+00,-1.469844,53.374733,60,1,1,1,2,17,1,1,2,1
2020-04-29 20:00:00+00,-1.350659,53.419807,36,1,1,1,2,17,1,1,1,1
2020-04-29 20:00:00+00,-1.164004,53.360764,21,2,2,1,2,17,1,1,2,2
2020-04-29 20:00:00+00,-1.21282,53.365719,48,1,5,1,2,17,1,1,1,1
2020-04-29 20:00:00+00,-1.358849,53.384579,50,2,5,1,2,17,1,1,2,1
2020-04-29 20:00:00+00,-1.561899,53.459096,33,1,2,1,2,17,1,1,2,2
2020-04-29 20:00:00+00,-1.164529,53.360339,69,2,5,1,2,17,1,1,2,1
2020-04-29 20:00:00+00,-1.369629,53.364055,24,1,3,1,2,17,1,1,2,1
2020-04-29 21:00:00+00,-1.46332,53.405334,40,2,1,1,2,17,1,1,1,1
2020-04-29 22:00:00+00,-1.374706,53.319055,42,2,5,1,2,17,1,1,2,1
2020-04-29 23:00:00+00,-1.509308,53.312339,18,1,4,1,2,17,1,1,2,1
2020-04-29 11:00:00+00,-1.473648,53.37773,64,2,2,2,2,17,1,1,2,1
2020-04-29 13:00:00+00,-1.472092,53.378467,21,3,3,2,2,17,1,1,2,1
2020-04-29 13:00:00+00,-1.47491,53.378093,47,1,3,2,2,17,1,1,1,1
2020-04-29 14:00:00+00,-1.471056,53.379599,76,1,3,2,2,17,1,1,2,1
2020-04-29 14:00:00+00,-1.474873,53.375734,41,2,3,2,2,17,1,1,2,1
2020-04-29 15:00:00+00,-1.467809,53.38252,82,2,5,2,2,17,1,1,1,2
2020-04-29 12:00:00+00,-1.46867,53.378134,63,2,4,3,2,17,1,1,2,2
2020-04-29 14:00:00+00,-1.466534,53.377994,20,1,4,3,2,17,1,1,2,1
2020-04-29 16:00:00+00,-1.469999,53.382857,53,1,4,3,2,17,1,2,2,1
2020-04-29 16:00:00+00,-1.472648,53.378837,40,1,1,3,2,17,1,1,2,1
2020-04-29 00:00:00+00,-1.366573,53.413274,23,2,1,1,2,18,1,1,2,1
2020-04-29 00:00:00+00,-1.179614,53.475206,52,1,4,1,2,18,1,2,2,1
2020-04-29 01:00:00+00,-1.150227,53.351448,63,1,1,1,2,18,1,1,2,1
2020-04-29 01:00:00+00,-1.381427,53.48058,73,2,2,1,2,18,1,1,1,2
2020-04-29 01:00:00+00,-1.547807,53.335907,82,2,4,1,2,18,1,1,2,1
2020-04-29 02:00:00+00,-1.373305,53.338735,19,1,4,1,2,18,1,2,2,2
2020-04-29 02:00:00+00,-1.347148,53.422169,70,2,4,1,2,18,1,1,2,1
2020-04-29 02:00:00+00,-1.264254,53.362187,74,1,2,1,2,18,1,2,1,1
2020-04-29 04:00:00+00,-1.42166,53.364246,54,2,2,1,2,18,1,1,2,1
2020-04-29 04:00:00+00,-1.543214,53.480337,43,2,3,1,2,18,1,1,1,1
2020-04-29 05:00:00+00,-1.488109,53.354027,46,1,5,1,2,18,1,1,1,1
2020-04-29 06:00:00+00,-1.251933,53.426161,65,2,4,1,2,18,1,1,1,1
2020-04-29 06:00:00+00,-1.171288,53.414839,25,1,3,1,2,18,1,1,2,1
2020-04-29 07:00:00+00,-1.222936,53.429864,51,1,2,1,2,18,1,1,1,1
2020-04-29 08:00:00+00,-1.48234,53.386006,48,1,5,1,2,18,1,1,1,1
2020-04-29 08:00:00+00,-1.464815,53.384253,64,3,2,1,2,18,1,1,1,2
2020-04-29 09:00:00+00,-1.20365,53.417658,60,1,4,1,2,18,1,1,1,1
2020-04-29 10:00:00+00,-1.46443,53.359949,27,1,3,1,2,18,1,1,1,1
2020-04-29 10:00:00+00,-1.472033,53.377626,17,2,2,1,2,18,1,1,1,1
2020-04-29 11:00:00+00,-1.338182,53.372509,75,2,3,1,2,18,1,2,1,1
2020-04-29 11:00:00+00,-1.457449,53.37392,45,2,2,1,2,18,1,1,2,1
2020-04-29 11:00:00+00,-1.466002,53.376075,33,2,1,1,2,18,1,1,1,1
2020-04-29 12:00:00+00,-1.38296,53.35955,27,1,4,1,2,18,1,1,1,1
2020-04-29 12:00:00+00,-1.180717,53.398664,49,2,2,1,2,18,1,1,2,1
2020-04-29 12:00:00+00,-1.244606,53.469096,77,2,1,1,2,18,1,1,2,1
2020-04-29 12:00:00+00,-1.203619,53.402032,60,1,2,1,2,18,1,1,2,1
2020-04-29 13:00:00+00,-1.28863,53.363263,62,2,4,1,2,18,1,1,2,1
2020-04-29 14:00:00+00,-1.468031,53.386787,61,2,3,1,2,18,1,1,1,1
2020-04-29 14:00:00+00,-1.480775,53.381934,23,2,5,1,2,18,1,2,2,1
2020-04-29 14:00:00+00,-1.46111,53.375918,62,1,5,1,2,18,1,1,1,1
2020-04-29 15:00:00+00,-1.440245,53.36099,52,2,5,1,2,18,1,1,2,2
2020-04-29 15:00:00+00,-1.158955,53.405886,62,1,2,1,2,18,1,1,2,2
2020-04-29 15:00:00+00,-1.446612,53.376401,18,2,2,1,2,18,1,1,1,1
2020-04-29 15:00:00+00,-1.472889,53.374114,19,2,5,1,2,18,1,1,2,1
2020-04-29 16:00:00+00,-1.261553,53.438401,60,2,1,1,2,18,1,1,2,2
2020-04-29 16:00:00+00,-1.5237,53.345249,35,3,3,1,2,18,1,1,1,1
2020-04-29 17:00:00+00,-1.461142,53.383046,39,1,5,1,2,18,1,1,2,2
2020-04-29 19:00:00+00,-1.126571,53.386239,38,2,5,1,2,18,1,1,1,1
2020-04-29 20:00:00+00,-1.412464,53.4241,40,1,2,1,2,18,1,1,2,1
2020-04-29 20:00:00+00,-1.261509,53.365923,34,1,2,1,2,18,1,1,2,1
2020-04-29 21:00:00+00,-1.474884,53.410358,20,2,3,1,2,18,1,1,1,1
2020-04-29 22:00:00+00,-1.504018,53.3702,44,1,1,1,2,18,1,1,1,1
2020-04-29 22:00:00+00,-1.127474,53.478813,41,1,2,1,2,18,1,1,1,1
2020-04-29 22:00:00+00,-1.314522,53.333092,47,2,4,1,2,18,1,1,1,1
2020-04-29 22:00:00+00,-1.327109,53.367793,27,2,4,1,2,18,1,2,1,1
2020-04-29 22:00:00+00,-1.144461,53.45741,19,2,2,1,2,18,1,1,2,1
2020-04-29 23:00:00+00,-1.508835,53.458084,57,1,5,1,2,18,1,1,1,2
2020-04-29 23:00:00+00,-1.170154,53.448766,20,2,3,1,2,18,1,1,2,2
2020-04-29 09:00:00+00,-1.471128,53.374082,52,2,2,2,2,18,1,1,2,1
2020-04-29 09:00:00+00,-1.473751,53.379685,28,2,4,2,2,18,1,1,2,2
2020-04-29 10:00:00+00,-1.467785,53.379454,52,2,4,2,2,18,1,1,1,1
2020-04-29 10:00:00+00,-1.468514,53.382287,47,2,2,2,2,18,1,2,1,1
2020-04-29 11:00:00+00,-1.467672,53.45424,45,1,1,2,2,18,1,1,2,1
2020-04-29 12:00:00+00,-1.465959,53.379115,60,1,2,2,2,18,1,1,1,1
2020-04-29 14:00:00+00,-1.473455,53.478045,65,1,3,2,2,18,1,1,2,1
2020-04-29 14:00:00+00,-1.465763,53.384404,32,1,1,2,2,18,1,1,1,1
2020-04-29 14:00:00+00,-1.467897,53.379453,37,2,4,2,2,18,1,1,1,1
2020-04-29 16:00:00+00,-1.473725,53.430601,43,2,5,2,2,18,1,1,1,2
2020-04-29 16:00:00+00,-1.46737,53.382126,17,1,5,2,2,18,1,1,2,1
2020-04-29 17:00:00+00,-1.468648,53.383565,29,2,1,2,2,18,1,1,1,1
2020-04-29 17:00:00+00,-1.470483,53.377625,58,2,2,2,2,18,1,1,1,1
2020-04-29 13:00:00+00,-1.469974,53.374982,46,2,4,3,2,18,1,1,2,1
2020-04-29 15:00:00+00,-1.472742,53.480059,25,1,2,3,2,18,1,1,2,1
2020-04-29 15:00:00+00,-1.473204,53.376061,47,2,4,3,2,18,1,1,2,1
2020-04-29 16:00:00+00,-1.470505,53.381658,27,2,3,3,2,18,1,1,2,1
2020-04-29 00:00:00+00,-1.292289,53.30634,72,1,3,1,2,19,1,1,2,1
2020-04-29 00:00:00+00,-1.222569,53.422829,27,2,3,1,2,19,1,1,2,1
2020-04-29 01:00:00+00,-1.238847,53.471913,60,1,1,1,2,19,1,1,2,1
2020-04-29 01:00:00+00,-1.46332,53.405334,18,3,2,1,2,19,1,1,2,1
2020-04-29 02:00:00+00,-1.186651,53.462151,30,2,3,1,2,19,1,1,2,1
2020-04-29 03:00:00+00,-1.369026,53.418452,58,1,4,1,2,19,1,1,1,1
2020-04-29 05:00:00+00,-1.342113,53.330384,44,2,4,1,2,19,1,1,2,1
2020-04-29 05:00:00+00,-1.22231,53.480596,52,1,4,1,2,19,1,1,2,1
2020-04-29 06:00:00+00,-1.216471,53.458994,45,1,5,1,2,19,1,1,2,1
2020-04-29 06:00:00+00,-1.399758,53.377639,65,1,5,1,2,19,1,1,1,1
2020-04-29 06:00:00+00,-1.208684,53.343612,35,1,2,1,2,19,1,1,2,1
2020-04-29 07:00:00+00,-1.202255,53.43242,64,2,4,1,2,19,1,1,1,1
2020-04-29 08:00:00+00,-1.430564,53.398352,48,2,5,1,2,19,1,2,2,2
2020-04-29 08:00:00+00,-1.527216,53.43398,34,1,1,1,2,19,1,1,1,1
2020-04-29 08:00:00+00,-1.477936,53.378591,22,2,1,1,2,19,1,1,1,1
2020-04-29 08:00:00+00,-1.465416,53.384365,24,2,5,1,2,19,1,1,2,1
2020-04-29 09:00:00+00,-1.490703,53.394043,25,2,2,1,2,19,1,1,2,1
2020-04-29 09:00:00+00,-1.463512,53.374843,41,1,4,1,2,19,1,1,1,1
2020-04-29 09:00:00+00,-1.474023,53.385755,27,2,3,1,2,19,1,2,1,1
2020-04-29 09:00:00+00,-1.473971,53.375485,71,2,2,1,2,19,1,1,2,1
2020-04-29 10:00:00+00,-1.267917,53.455802,53,1,2,1,2,19,1,1,2,2
2020-04-29 10:00:00+00,-1.468224,53.375788,81,1,5,1,2,19,1,1,1,1
2020-04-29 10:00:00+00,-1.478403,53.377732,48,2,2,1,2,19,1,1,2,1
2020-04-29 11:00:00+00,-1.473274,53.380454,37,2,3,1,2,19,1,1,1,1
2020-04-29 12:00:00+00,-1.478798,53.316964,53,2,1,1,2,19,1,1,2,2
2020-04-29 12:00:00+00,-1.481213,53.37918,56,2,3,1,2,19,1,1,2,1
2020-04-29 13:00:00+00,-1.24177,53.420334,51,2,4,1,2,19,1,1,1,1
2020-04-29 13:00:00+00,-1.363493,53.465597,77,2,4,1,2,19,1,1,2,1
2020-04-29 13:00:00+00,-1.482328,53.384097,29,2,5,1,2,19,1,1,1,1
2020-04-29 13:00:00+00,-1.464881,53.37674,64,2,2,1,2,19,1,1,2,1
2020-04-29 14:00:00+00,-1.457054,53.384047,73,2,5,1,2,19,1,1,2,1
2020-04-29 15:00:00+00,-1.436394,53.479636,31,2,4,1,2,19,1,1,2,1
2020-04-29 15:00:00+00,-1.476756,53.376257,27,1,4,1,2,19,1,2,2,1
2020-04-29 16:00:00+00,-1.38618,53.359234,29,2,3,1,2,19,1,1,1,1
2020-04-29 17:00:00+00,-1.192168,53.408485,76,2,4,1,2,19,1,1,1,1
2020-04-29 17:00:00+00,-1.457297,53.383482,75,1,4,1,2,19,1,1,2,2
2020-04-29 18:00:00+00,-1.354936,53.355054,48,2,2,1,2,19,1,1,1,1
2020-04-29 18:00:00+00,-1.129693,53.337542,40,2,2,1,2,19,1,1,1,2
2020-04-29 18:00:00+00,-1.47324,53.382602,36,1,1,1,2,19,1,1,2,2
2020-04-29 18:00:00+00,-1.469991,53.374424,51,3,5,1,2,19,1,1,2,1
2020-04-29 19:00:00+00,-1.460386,53.386039,46,1,3,1,2,19,1,1,2,1
2020-04-29 20:00:00+00,-1.36367,53.422794,27,1,1,1,2,19,1,1,2,1
2020-04-29 20:00:00+00,-1.515562,53.480135,56,1,2,1,2,19,1,1,2,1
2020-04-29 20:00:00+00,-1.206358,53.333647,31,1,5,1,2,19,1,1,2,1
2020-04-29 21:00:00+00,-1.55341,53.362872,22,1,4,1,2,19,1,1,1,1
2020-04-29 21:00:00+00,-1.550234,53.378508,18,2,3,1,2,19,1,1,2,1
2020-04-29 22:00:00+00,-1.397981,53.465028,17,1,3,1,2,19,1,1,1,1
2020-04-29 22:00:00+00,-1.470375,53.471748,20,2,2,1,2,19,1,1,2,1
2020-04-29 22:00:00+00,-1.462953,53.40114,31,2,3,1,2,19,1,1,1,1
2020-04-29 23:00:00+00,-1.4506,53.479865,55,2,2,1,2,19,1,1,2,1
2020-04-29 23:00:00+00,-1.132774,53.320693,41,1,3,1,2,19,1,1,1,1
2020-04-29 09:00:00+00,-1.467717,53.379664,49,1,5,2,2,19,1,1,1,1
2020-04-29 10:00:00+00,-1.473947,53.382857,39,2,4,2,2,19,1,1,1,1
2020-04-29 10:00:00+00,-1.465796,53.376107,63,2,1,2,2,19,1,1,2,1
2020-04-29 10:00:00+00,-1.469674,53.381765,28,1,4,2,2,19,1,1,2,1
2020-04-29 11:00:00+00,-1.471032,53.421488,16,1,1,2,2,19,1,1,2,1
2020-04-29 11:00:00+00,-1.4707,53.384421,24,2,5,2,2,19,1,2,1,1
2020-04-29 12:00:00+00,-1.474911,53.472091,20,1,3,2,2,19,1,2,2,1
2020-04-29 12:00:00+00,-1.46994,53.382141,28,2,5,2,2,19,1,1,2,1
2020-04-29 13:00:00+00,-1.474107,53.403314,79,1,4,2,2,19,1,1,1,2
2020-04-29 13:00:00+00,-1.468041,53.38311,55,1,1,2,2,19,1,1,1,1
2020-04-29 14:00:00+00,-1.466395,53.387389,85,1,4,2,2,19,1,1,1,1
2020-04-29 16:00:00+00,-1.473596,53.377037,58,1,4,2,2,19,1,2,2,1
2020-04-29 17:00:00+00,-1.469546,53.327202,34,1,2,2,2,19,1,1,1,1
2020-04-29 17:00:00+00,-1.466316,53.387652,41,1,4,2,2,19,1,1,2,1
2020-04-29 11:00:00+00,-1.474249,53.379821,65,2,4,3,2,19,1,1,2,1
2020-04-29 12:00:00+00,-1.469439,53.380057,31,2,4,3,2,19,1,1,1,1
2020-04-29 15:00:00+00,-1.470735,53.378087,16,1,3,3,2,19,1,1,1,1
2020-04-29 16:00:00+00,-1.470621,53.374869,70,2,3,3,2,19,1,1,2,1
2020-04-29 00:00:00+00,-1.519468,53.417924,50,1,1,1,2,20,1,1,2,1
2020-04-29 00:00:00+00,-1.443519,53.42445,45,1,4,1,2,20,1,1,2,1
2020-04-29 01:00:00+00,-1.444966,53.406881,25,1,3,1,2,20,1,1,2,1
2020-04-29 01:00:00+00,-1.188052,53.419523,54,1,2,1,2,20,1,1,1,1
2020-04-29 02:00:00+00,-1.347374,53.419589,63,3,1,1,2,20,1,1,1,1
2020-04-29 02:00:00+00,-1.492152,53.408438,51,2,5,1,2,20,1,1,2,1
2020-04-29 02:00:00+00,-1.252271,53.40677,75,2,5,1,2,20,1,2,2,2
2020-04-29 02:00:00+00,-1.508365,53.453157,69,2,2,1,2,20,1,1,2,1
2020-04-29 03:00:00+00,-1.192091,53.421463,58,2,3,1,2,20,1,1,1,1
2020-04-29 03:00:00+00,-1.253163,53.319958,18,2,5,1,2,20,1,1,2,1
2020-04-29 03:00:00+00,-1.222936,53.429864,54,2,4,1,2,20,1,1,1,1
2020-04-29 03:00:00+00,-1.156422,53.395165,31,1,4,1,2,20,1,1,2,1
2020-04-29 04:00:00+00,-1.477857,53.393905,65,1,1,1,2,20,1,1,2,1
2020-04-29 04:00:00+00,-1.319096,53.408994,75,2,5,1,2,20,1,1,1,1
2020-04-29 05:00:00+00,-1.282792,53.413886,57,1,4,1,2,20,1,1,1,1
2020-04-29 05:00:00+00,-1.543214,53.480337,60,2,1,1,2,20,1,1,2,2
2020-04-29 06:00:00+00,-1.468173,53.372896,60,2,4,1,2,20,1,2,2,1
2020-04-29 06:00:00+00,-1.390041,53.421041,40,1,5,1,2,20,1,1,1,1
2020-04-29 06:00:00+00,-1.164529,53.360339,34,2,5,1,2,20,1,1,1,1
2020-04-29 07:00:00+00,-1.231806,53.398329,29,1,1,1,2,20,1,1,2,1
2020-04-29 07:00:00+00,-1.518482,53.428607,18,2,4,1,2,20,1,1,2,1
2020-04-29 09:00:00+00,-1.470394,53.378845,38,2,5,1,2,20,1,1,2,1
2020-04-29 10:00:00+00,-1.201851,53.364026,60,2,4,1,2,20,1,2,2,1
2020-04-29 10:00:00+00,-1.325686,53.459707,52,1,3,1,2,20,1,1,1,1
2020-04-29 10:00:00+00,-1.475811,53.383364,38,2,3,1,2,20,1,1,2,1
2020-04-29 11:00:00+00,-1.295477,53.379992,33,2,1,1,2,20,1,1,2,1
2020-04-29 12:00:00+00,-1.276056,53.419851,19,2,2,1,2,20,1,1,2,1
2020-04-29 12:00:00+00,-1.459438,53.376507,44,1,5,1,2,20,1,1,1,1
2020-04-29 12:00:00+00,-1.463388,53.386816,19,1,1,1,2,20,1,1,2,1
2020-04-29 12:00:00+00,-1.473362,53.384697,56,1,3,1,2,20,1,1,1,1
2020-04-29 13:00:00+00,-1.166486,53.310192,50,1,5,1,2,20,1,1,1,1
2020-04-29 13:00:00+00,-1.474017,53.375629,30,2,1,1,2,20,1,1,1,1
2020-04-29 14:00:00+00,-1.484402,53.376167,71,2,4,1,2,20,1,1,1,1
2020-04-29 14:00:00+00,-1.462746,53.383855,60,1,5,1,2,20,1,1,2,1
2020-04-29 15:00:00+00,-1.361156,53.362012,55,2,5,1,2,20,1,1,1,1
2020-04-29 15:00:00+00,-1.474318,53.373769,58,1,5,1,2,20,1,1,2,1
2020-04-29 16:00:00+00,-1.46134,53.378112,21,1,5,1,2,20,1,1,1,2
2020-04-29 16:00:00+00,-1.460736,53.386459,73,2,5,1,2,20,1,2,1,1
2020-04-29 16:00:00+00,-1.48192,53.38706,36,2,4,1,2,20,1,1,2,1
2020-04-29 17:00:00+00,-1.357353,53.331548,43,2,5,1,2,20,1,1,2,1
2020-04-29 18:00:00+00,-1.464414,53.38335,46,1,5,1,2,20,1,1,2,1
2020-04-29 18:00:00+00,-1.45717,53.373835,46,2,4,1,2,20,1,1,2,1
2020-04-29 19:00:00+00,-1.473799,53.37894,31,1,3,1,2,20,1,1,2,1
2020-04-29 21:00:00+00,-1.174295,53.458942,62,2,4,1,2,20,1,1,2,1
2020-04-29 21:00:00+00,-1.282792,53.413886,25,2,5,1,2,20,1,1,2,1
2020-04-29 21:00:00+00,-1.182556,53.345838,20,2,2,1,2,20,1,1,2,1
2020-04-29 22:00:00+00,-1.263629,53.420373,44,2,1,1,2,20,1,1,1,1
2020-04-29 22:00:00+00,-1.161348,53.396473,35,2,3,1,2,20,1,1,1,1
2020-04-29 09:00:00+00,-1.468011,53.356519,49,2,2,2,2,20,1,1,1,1
2020-04-29 09:00:00+00,-1.467028,53.378249,24,2,1,2,2,20,1,1,1,1
2020-04-29 10:00:00+00,-1.468946,53.385782,71,1,1,2,2,20,1,1,2,1
2020-04-29 11:00:00+00,-1.472472,53.378803,25,1,3,2,2,20,1,1,2,1
2020-04-29 12:00:00+00,-1.465281,53.346041,70,1,2,2,2,20,1,2,2,1
2020-04-29 15:00:00+00,-1.473115,53.382855,45,1,1,2,2,20,1,1,1,2
2020-04-29 15:00:00+00,-1.47348,53.379018,26,2,2,2,2,20,1,1,2,1
2020-04-29 15:00:00+00,-1.470957,53.376562,56,2,4,2,2,20,1,1,2,1
2020-04-29 15:00:00+00,-1.469855,53.37726,64,1,3,2,2,20,1,1,2,1
2020-04-29 16:00:00+00,-1.474826,53.381357,62,1,1,2,2,20,1,1,1,1
2020-04-29 16:00:00+00,-1.471693,53.375162,40,2,1,2,2,20,1,1,2,1
2020-04-29 16:00:00+00,-1.465881,53.382452,24,1,2,2,2,20,1,1,1,1
2020-04-29 17:00:00+00,-1.473348,53.376193,67,2,3,2,2,20,1,2,2,1
2020-04-29 17:00:00+00,-1.472308,53.382409,80,1,5,2,2,20,1,1,1,1
2020-04-29 13:00:00+00,-1.473881,53.377577,59,1,2,3,2,20,1,1,2,2
2020-04-29 14:00:00+00,-1.46921,53.375234,43,2,1,3,2,20,1,1,2,1
2020-04-29 16:00:00+00,-1.467955,53.376627,36,1,3,3,2,20,1,2,1,1
2020-04-29 00:00:00+00,-1.221968,53.427195,26,1,4,1,2,21,1,1,2,1
2020-04-29 00:00:00+00,-1.519198,53.385561,46,1,4,1,2,21,1,1,1,1
2020-04-29 01:00:00+00,-1.129734,53.453461,62,1,5,1,2,21,1,1,2,1
2020-04-29 01:00:00+00,-1.34684,53.422552,57,1,3,1,2,21,1,1,2,1
2020-04-29 01:00:00+00,-1.404777,53.420862,16,1,5,1,2,21,1,1,1,1
2020-04-29 02:00:00+00,-1.231806,53.398329,64,2,5,1,2,21,1,1,2,2
2020-04-29 03:00:00+00,-1.508835,53.458084,23,2,3,1,2,21,1,1,2,1
2020-04-29 03:00:00+00,-1.492152,53.408438,65,2,2,1,2,21,1,1,2,1
2020-04-29 03:00:00+00,-1.134666,53.416544,72,1,2,1,2,21,1,1,1,2
2020-04-29 03:00:00+00,-1.314522,53.333092,23,2,3,1,2,21,1,1,2,1
2020-04-29 03:00:00+00,-1.561899,53.459096,24,2,2,1,2,21,1,1,1,1
2020-04-29 03:00:00+00,-1.317766,53.315795,58,2,3,1,2,21,1,1,1,1
2020-04-29 04:00:00+00,-1.231917,53.478441,29,1,3,1,2,21,1,2,2,1
2020-04-29 05:00:00+00,-1.549776,53.36557,59,2,3,1,2,21,1,1,1,1
2020-04-29 05:00:00+00,-1.375129,53.457892,49,2,4,1,2,21,1,2,2,1
2020-04-29 05:00:00+00,-1.21463,53.455034,44,1,3,1,2,21,1,1,2,1
2020-04-29 06:00:00+00,-1.255861,53.441171,64,2,1,1,2,21,1,1,1,1
2020-04-29 06:00:00+00,-1.264281,53.411343,62,1,2,1,2,21,1,1,1,1
2020-04-29 07:00:00+00,-1.451488,53.46573,25,2,4,1,2,21,1,1,1,2
2020-04-29 07:00:00+00,-1.465173,53.397473,84,2,1,1,2,21,1,1,1,1
2020-04-29 07:00:00+00,-1.238091,53.316268,27,1,5,1,2,21,1,1,1,2
2020-04-29 07:00:00+00,-1.228148,53.374622,27,2,5,1,2,21,1,1,1,2
2020-04-29 08:00:00+00,-1.466556,53.386162,44,2,2,1,2,21,1,1,1,1
2020-04-29 08:00:00+00,-1.461873,53.377753,63,2,5,1,2,21,1,1,2,1
2020-04-29 09:00:00+00,-1.458239,53.382344,40,1,3,1,2,21,1,1,1,1
2020-04-29 10:00:00+00,-1.476424,53.377537,55,1,1,1,2,21,1,2,1,1
2020-04-29 10:00:00+00,-1.469477,53.382267,37,1,4,1,2,21,1,1,1,1
2020-04-29 10:00:00+00,-1.464737,53.377818,73,2,2,1,2,21,1,2,1,1
2020-04-29 11:00:00+00,-1.299274,53.375657,41,2,5,1,2,21,1,1,2,1
2020-04-29 11:00:00+00,-1.463055,53.376444,49,2,1,1,2,21,1,1,1,1
2020-04-29 13:00:00+00,-1.427136,53.330155,24,1,5,1,2,21,1,1,2,1
2020-04-29 13:00:00+00,-1.320848,53.450188,16,1,1,1,2,21,1,1,2,1
2020-04-29 13:00:00+00,-1.295922,53.367322,84,2,3,1,2,21,1,1,2,1
2020-04-29 13:00:00+00,-1.400023,53.421107,23,1,2,1,2,21,1,1,2,1
2020-04-29 13:00:00+00,-1.205407,53.470627,22,1,3,1,2,21,1,1,2,2
2020-04-29 13:00:00+00,-1.132766,53.335778,46,2,4,1,2,21,1,1,2,1
2020-04-29 13:00:00+00,-1.342284,53.3419,41,2,5,1,2,21,1,1,2,1
2020-04-29 13:00:00+00,-1.464543,53.377186,26,2,4,1,2,21,1,1,1,1
2020-04-29 13:00:00+00,-1.475479,53.376093,50,1,3,1,2,21,1,1,1,1
2020-04-29 13:00:00+00,-1.473873,53.385175,16,1,4,1,2,21,1,1,1,1
2020-04-29 14:00:00+00,-1.458313,53.467797,57,2,1,1,2,21,1,1,1,1
2020-04-29 15:00:00+00,-1.263795,53.429533,25,1,4,1,2,21,1,1,2,1
2020-04-29 15:00:00+00,-1.476777,53.385291,25,1,4,1,2,21,1,2,2,2
2020-04-29 16:00:00+00,-1.305089,53.464664,28,2,5,1,2,21,1,1,1,1
2020-04-29 16:00:00+00,-1.473797,53.378607,16,2,2,1,2,21,1,1,2,1
2020-04-29 17:00:00+00,-1.534686,53.446919,33,1,1,1,2,21,1,1,1,1
2020-04-29 17:00:00+00,-1.440526,53.403752,60,1,2,1,2,21,1,1,2,1
2020-04-29 17:00:00+00,-1.480186,53.374787,26,1,5,1,2,21,1,1,2,1
2020-04-29 17:00:00+00,-1.48287,53.383698,44,2,4,1,2,21,1,1,1,1
2020-04-29 17:00:00+00,-1.47621,53.38768,37,1,2,1,2,21,1,2,2,1
2020-04-29 17:00:00+00,-1.474499,53.382481,39,2,4,1,2,21,1,2,2,1
2020-04-29 18:00:00+00,-1.246591,53.458408,26,1,3,1,2,21,1,1,2,1
2020-04-29 18:00:00+00,-1.459397,53.377368,46,2,4,1,2,21,1,1,1,1
2020-04-29 18:00:00+00,-1.473489,53.379446,76,2,3,1,2,21,1,1,1,1
