PickUpTime,DropOffTime,passangers,trip distance,pickup long,pickup lat,dropoff long,dropoff lat,fare amount,trip amount,total amount
4/28/2020 22:25,4/28/2020 22:38,2,7.2,-1.448051,53.380624,-1.473677,53.374501,50.4,0,52.92
4/28/2020 22:28,4/28/2020 22:29,2,0.8,-1.435235,53.375354,-1.478848,53.382519,5.6,0,5.88
4/28/2020 22:31,4/28/2020 22:44,2,7.2,-1.468142,53.380857,-1.492865,53.390505,28.8,0,30.24
4/28/2020 22:33,4/28/2020 22:35,3,0.8,-1.461158,53.381267,-1.515745,53.372697,2.4,0.24,2.77
4/28/2020 22:36,4/28/2020 22:41,2,2.4,-1.49645,53.388418,-1.508491,53.371458,12,1.2,13.86
4/28/2020 22:39,4/28/2020 22:49,3,5.6,-1.500704,53.384396,-1.483052,53.386512,39.2,0,41.16
4/28/2020 22:42,4/28/2020 22:48,1,3.2,-1.5058,53.375047,-1.435637,53.368217,19.2,1.92,22.18
4/28/2020 22:45,4/28/2020 22:55,2,5.6,-1.454267,53.37763,-1.439507,53.390483,16.8,0,17.64
4/28/2020 22:48,4/28/2020 22:49,2,0.8,-1.448532,53.390175,-1.448617,53.388746,2.4,0.24,2.77
4/28/2020 22:51,4/28/2020 23:02,3,6.4,-1.446485,53.387228,-1.455457,53.374151,32,0,33.6
4/28/2020 22:54,4/28/2020 22:59,1,3.2,-1.509417,53.371803,-1.450547,53.384904,16,1.6,18.48
4/28/2020 22:57,4/28/2020 23:04,2,4,-1.484982,53.375146,-1.508222,53.375435,20,0,21
4/28/2020 22:59,4/28/2020 23:08,2,4.8,-1.4415,53.384341,-1.483525,53.392155,24,0,25.2
4/28/2020 23:02,4/28/2020 23:15,2,7.2,-1.467871,53.390068,-1.464709,53.385028,21.6,0,22.68
4/28/2020 23:05,4/28/2020 23:11,3,3.2,-1.505324,53.370587,-1.508321,53.368138,22.4,2.24,25.87
4/28/2020 23:08,4/28/2020 23:21,1,7.2,-1.458399,53.383445,-1.44644,53.386696,21.6,0,22.68
4/28/2020 23:11,4/28/2020 23:12,1,0.8,-1.452294,53.374304,-1.504049,53.389435,4,0,4.2
4/28/2020 23:14,4/28/2020 23:22,1,4.8,-1.501626,53.375664,-1.447363,53.389259,14.4,1.44,16.63
4/28/2020 23:17,4/28/2020 23:28,2,6.4,-1.508705,53.390098,-1.480131,53.379373,44.8,0,47.04
4/28/2020 23:20,4/28/2020 23:31,2,6.4,-1.443729,53.370558,-1.461079,53.382599,38.4,0,40.32
4/28/2020 23:22,4/28/2020 23:28,1,3.2,-1.483753,53.3857,-1.506533,53.390735,12.8,1.28,14.78
4/28/2020 23:25,4/28/2020 23:35,2,5.6,-1.504373,53.373226,-1.448334,53.386064,16.8,1.68,19.4
4/28/2020 23:28,4/28/2020 23:33,2,2.4,-1.480008,53.374087,-1.498339,53.37828,9.6,0,10.08
4/28/2020 23:31,4/28/2020 23:41,1,5.6,-1.494938,53.375113,-1.492373,53.3828,28,2.8,32.34
4/28/2020 23:34,4/28/2020 23:40,3,3.2,-1.464715,53.37848,-1.479571,53.372987,19.2,1.92,22.18
4/28/2020 23:37,4/28/2020 23:45,1,4.8,-1.458255,53.380306,-1.449312,53.376792,19.2,0,20.16
4/28/2020 23:40,4/28/2020 23:48,3,4.8,-1.463514,53.381311,-1.507206,53.386757,14.4,1.44,16.63
4/28/2020 23:43,4/28/2020 23:51,2,4.8,-1.508477,53.385491,-1.447177,53.379353,33.6,3.36,38.81
4/28/2020 23:45,4/28/2020 23:54,2,4.8,-1.490407,53.391321,-1.493524,53.371137,24,0,25.2
4/28/2020 23:48,4/28/2020 23:57,1,4.8,-1.515504,53.377886,-1.502482,53.375343,24,2.4,27.72
4/28/2020 23:51,4/29/2020 0:01,3,5.6,-1.475177,53.368846,-1.500828,53.381418,16.8,1.68,19.4
4/28/2020 23:54,4/29/2020 0:01,3,4,-1.509386,53.390824,-1.44041,53.377522,20,0,21
4/28/2020 23:57,4/29/2020 0:00,3,1.6,-1.49473,53.378727,-1.508932,53.373987,8,0.8,9.24
4/29/2020 0:00,4/29/2020 0:13,1,7.2,-1.508638,53.36905,-1.504395,53.383441,28.8,2.88,33.26
4/29/2020 0:03,4/29/2020 0:16,3,7.2,-1.437905,53.382979,-1.515314,53.384583,21.6,2.16,24.95
4/29/2020 0:06,4/29/2020 0:09,2,1.6,-1.476567,53.38432,-1.450823,53.374044,11.2,1.12,12.94
4/29/2020 0:09,4/29/2020 0:17,2,4.8,-1.479589,53.371368,-1.478374,53.374478,14.4,1.44,16.63
4/29/2020 0:11,4/29/2020 0:19,3,4,-1.464479,53.381852,-1.506696,53.380184,24,0,25.2
4/29/2020 0:14,4/29/2020 0:16,3,0.8,-1.442065,53.373796,-1.496025,53.370561,4,0,4.2
4/29/2020 0:17,4/29/2020 0:30,3,7.2,-1.457463,53.368456,-1.514258,53.368893,28.8,0,30.24
4/29/2020 0:20,4/29/2020 0:30,2,5.6,-1.498242,53.377905,-1.475964,53.372092,28,2.8,32.34
4/29/2020 0:23,4/29/2020 0:36,2,7.2,-1.447245,53.375713,-1.453429,53.386363,36,3.6,41.58
4/29/2020 0:26,4/29/2020 0:33,2,4,-1.513874,53.375539,-1.444295,53.385662,24,0,25.2
4/28/2020 0:14,4/28/2020 0:16,1,0.8,-1.460861,53.374822,-1.438133,53.372788,3.2,0.32,3.7
4/28/2020 0:17,4/28/2020 0:27,3,5.6,-1.465315,53.371683,-1.481333,53.379457,16.8,1.68,19.4
4/28/2020 0:20,4/28/2020 0:30,1,5.6,-1.49293,53.389204,-1.440819,53.385422,33.6,0,35.28
4/28/2020 0:23,4/28/2020 0:26,1,1.6,-1.45204,53.378613,-1.481494,53.379873,11.2,1.12,12.94
4/28/2020 0:26,4/28/2020 0:37,1,6.4,-1.461597,53.391161,-1.515674,53.374383,44.8,0,47.04
4/28/2020 0:29,4/28/2020 0:42,3,7.2,-1.50492,53.374876,-1.507577,53.384613,28.8,0,30.24
4/28/2020 0:32,4/28/2020 0:37,1,3.2,-1.445093,53.392243,-1.450929,53.387235,9.6,0.96,11.09
4/28/2020 0:34,4/28/2020 0:42,1,4,-1.438403,53.386098,-1.438977,53.373533,24,0,25.2
4/28/2020 0:37,4/28/2020 0:39,1,0.8,-1.438995,53.379168,-1.460692,53.386933,4.8,0,5.04
4/28/2020 0:40,4/28/2020 0:49,3,4.8,-1.498491,53.370353,-1.455811,53.385009,28.8,0,30.24
4/28/2020 0:43,4/28/2020 0:56,1,7.2,-1.457148,53.369896,-1.44433,53.372156,50.4,0,52.92
4/28/2020 0:46,4/28/2020 0:52,3,3.2,-1.502209,53.389177,-1.476137,53.38935,16,0,16.8
4/28/2020 0:49,4/28/2020 0:53,2,2.4,-1.478686,53.376081,-1.510889,53.386655,7.2,0.72,8.32
4/28/2020 0:52,4/28/2020 0:57,3,3.2,-1.454536,53.368202,-1.515041,53.390569,19.2,0,20.16
4/28/2020 0:55,4/28/2020 0:57,1,1.6,-1.487618,53.384238,-1.462269,53.374946,9.6,0,10.08
4/28/2020 0:57,4/28/2020 1:02,3,2.4,-1.499218,53.368383,-1.495414,53.386352,7.2,0,7.56
4/28/2020 1:00,4/28/2020 1:05,3,2.4,-1.44944,53.387867,-1.511906,53.367664,16.8,1.68,19.4
4/28/2020 1:03,4/28/2020 1:15,2,6.4,-1.485997,53.371492,-1.491935,53.373548,44.8,0,47.04
4/28/2020 1:06,4/28/2020 1:09,2,1.6,-1.435304,53.387268,-1.464336,53.388061,11.2,1.12,12.94
4/28/2020 1:09,4/28/2020 1:13,1,2.4,-1.464969,53.374436,-1.48747,53.384868,16.8,1.68,19.4
4/28/2020 1:12,4/28/2020 1:21,3,4.8,-1.510595,53.375098,-1.449045,53.368087,33.6,0,35.28
4/28/2020 1:15,4/28/2020 1:21,3,3.2,-1.458313,53.390763,-1.498977,53.385442,19.2,0,20.16
4/28/2020 1:18,4/28/2020 1:25,3,4,-1.475522,53.369953,-1.499789,53.385664,28,2.8,32.34
4/28/2020 1:21,4/28/2020 1:32,2,6.4,-1.484928,53.37931,-1.490233,53.391048,38.4,3.84,44.35
4/28/2020 1:23,4/28/2020 1:25,3,0.8,-1.437583,53.390194,-1.439278,53.375676,2.4,0,2.52
4/28/2020 1:26,4/28/2020 1:32,1,3.2,-1.496401,53.373064,-1.474061,53.387457,19.2,1.92,22.18
4/28/2020 1:29,4/28/2020 1:32,2,1.6,-1.444466,53.372558,-1.441378,53.371275,4.8,0,5.04
4/28/2020 1:32,4/28/2020 1:39,1,4,-1.495248,53.384074,-1.506492,53.386021,20,0,21
4/28/2020 1:35,4/28/2020 1:42,3,4,-1.452271,53.375592,-1.448128,53.381287,12,0,12.6
4/28/2020 1:38,4/28/2020 1:45,3,4,-1.499906,53.380898,-1.446135,53.380358,28,0,29.4
4/28/2020 1:41,4/28/2020 1:54,3,7.2,-1.473697,53.38105,-1.512439,53.391623,28.8,0,30.24
4/28/2020 1:44,4/28/2020 1:54,1,5.6,-1.451866,53.381491,-1.452293,53.372362,28,2.8,32.34
4/28/2020 1:46,4/28/2020 1:54,3,4,-1.453283,53.387919,-1.47918,53.390848,16,1.6,18.48
4/28/2020 1:49,4/28/2020 1:58,3,4.8,-1.460074,53.379398,-1.467232,53.390989,33.6,3.36,38.81
4/28/2020 1:52,4/28/2020 2:05,2,7.2,-1.481613,53.382093,-1.470771,53.376761,36,3.6,41.58
4/28/2020 1:55,4/28/2020 2:07,1,6.4,-1.475991,53.377935,-1.446073,53.370943,19.2,0,20.16
4/28/2020 1:58,4/28/2020 2:05,2,4,-1.484728,53.369576,-1.499454,53.382977,24,2.4,27.72
4/28/2020 2:01,4/28/2020 2:14,1,7.2,-1.457501,53.383239,-1.444984,53.391034,50.4,0,52.92
4/28/2020 2:04,4/28/2020 2:17,3,7.2,-1.452307,53.370897,-1.497845,53.376655,43.2,0,45.36
4/28/2020 2:07,4/28/2020 2:09,3,1.6,-1.44508,53.369545,-1.468329,53.369281,8,0,8.4
4/28/2020 2:09,4/28/2020 2:21,3,6.4,-1.45996,53.391727,-1.515643,53.383922,32,3.2,36.96
4/28/2020 2:12,4/28/2020 2:17,2,2.4,-1.449197,53.386291,-1.445084,53.379403,7.2,0,7.56
4/28/2020 2:15,4/28/2020 2:17,2,0.8,-1.441984,53.378709,-1.44368,53.367893,2.4,0,2.52
4/28/2020 2:18,4/28/2020 2:28,1,5.6,-1.501099,53.371173,-1.44871,53.369371,28,2.8,32.34
4/28/2020 2:21,4/28/2020 2:24,3,1.6,-1.436416,53.385362,-1.454177,53.385177,8,0,8.4
4/28/2020 2:24,4/28/2020 2:35,1,6.4,-1.436389,53.381184,-1.4638,53.377234,32,0,33.6
4/28/2020 2:27,4/28/2020 2:37,1,5.6,-1.449918,53.387108,-1.471074,53.374358,22.4,0,23.52
4/28/2020 2:30,4/28/2020 2:33,3,1.6,-1.505395,53.373566,-1.489594,53.385797,8,0,8.4
4/28/2020 2:33,4/28/2020 2:37,2,2.4,-1.472919,53.376138,-1.479592,53.371288,12,0,12.6
4/28/2020 2:35,4/28/2020 2:40,2,2.4,-1.45543,53.379661,-1.507805,53.391569,12,0,12.6
4/28/2020 2:38,4/28/2020 2:43,2,2.4,-1.452188,53.371218,-1.504307,53.390401,14.4,0,15.12
4/28/2020 2:41,4/28/2020 2:47,1,3.2,-1.48934,53.388317,-1.475749,53.380634,16,1.6,18.48
4/28/2020 2:44,4/28/2020 2:48,3,2.4,-1.484286,53.383492,-1.475432,53.374402,9.6,0,10.08
4/28/2020 2:47,4/28/2020 2:57,2,5.6,-1.492408,53.382204,-1.481449,53.380254,22.4,0,23.52
4/28/2020 2:50,4/28/2020 2:56,1,3.2,-1.439237,53.372221,-1.495294,53.375191,9.6,0,10.08
4/28/2020 2:53,4/28/2020 2:56,3,1.6,-1.440005,53.369961,-1.48621,53.370234,6.4,0,6.72
4/28/2020 2:56,4/28/2020 2:58,1,1.6,-1.49991,53.379756,-1.499317,53.370079,8,0.8,9.24
4/28/2020 2:58,4/28/2020 3:09,1,5.6,-1.445294,53.377089,-1.47278,53.388727,28,0,29.4
4/28/2020 3:01,4/28/2020 3:14,1,7.2,-1.440157,53.389013,-1.465191,53.373124,43.2,4.32,49.9
4/28/2020 3:04,4/28/2020 3:16,2,6.4,-1.504974,53.374592,-1.472007,53.37109,25.6,0,26.88
4/28/2020 3:07,4/28/2020 3:09,3,0.8,-1.435993,53.390071,-1.491326,53.376347,4,0.4,4.62
4/28/2020 3:10,4/28/2020 3:17,3,4,-1.435822,53.390768,-1.51621,53.38175,12,1.2,13.86
4/28/2020 3:13,4/28/2020 3:16,2,1.6,-1.478451,53.375667,-1.466127,53.387622,11.2,0,11.76
4/28/2020 3:16,4/28/2020 3:29,1,7.2,-1.477471,53.377713,-1.469946,53.374824,36,0,37.8
4/28/2020 3:19,4/28/2020 3:32,3,7.2,-1.484808,53.388186,-1.510193,53.392377,28.8,2.88,33.26
4/28/2020 3:21,4/28/2020 3:34,2,7.2,-1.462092,53.382124,-1.51428,53.378222,28.8,0,30.24
4/28/2020 3:24,4/28/2020 3:29,2,2.4,-1.512591,53.384305,-1.449657,53.375355,16.8,1.68,19.4
4/28/2020 3:27,4/28/2020 3:30,3,1.6,-1.436212,53.382074,-1.512647,53.389813,6.4,0,6.72
4/28/2020 3:30,4/28/2020 3:36,1,3.2,-1.461496,53.383075,-1.502141,53.371356,22.4,0,23.52
4/28/2020 3:33,4/28/2020 3:45,2,6.4,-1.49909,53.390431,-1.4672,53.386455,25.6,2.56,29.57
4/28/2020 3:36,4/28/2020 3:42,1,3.2,-1.46318,53.370905,-1.476792,53.390731,19.2,0,20.16
4/28/2020 3:39,4/28/2020 3:52,2,7.2,-1.460844,53.372159,-1.515414,53.384539,36,3.6,41.58
4/28/2020 3:42,4/28/2020 3:43,3,0.8,-1.474382,53.392276,-1.439959,53.391114,5.6,0.56,6.47
4/28/2020 3:45,4/28/2020 3:46,2,0.8,-1.472677,53.383361,-1.437,53.3849,3.2,0,3.36
4/28/2020 3:47,4/28/2020 4:00,1,7.2,-1.494352,53.391066,-1.509893,53.389652,21.6,0,22.68
4/28/2020 3:50,4/28/2020 3:52,3,0.8,-1.471475,53.386744,-1.504614,53.37897,3.2,0,3.36
4/28/2020 3:53,4/28/2020 4:06,1,7.2,-1.503666,53.37834,-1.4528,53.37119,36,0,37.8
4/28/2020 3:56,4/28/2020 3:57,3,0.8,-1.507128,53.388046,-1.475477,53.375747,3.2,0,3.36
4/28/2020 3:59,4/28/2020 4:09,1,5.6,-1.470078,53.389831,-1.438217,53.38952,28,2.8,32.34
4/28/2020 4:02,4/28/2020 4:05,2,1.6,-1.509642,53.391935,-1.443231,53.385758,4.8,0,5.04
4/28/2020 4:05,4/28/2020 4:13,2,4.8,-1.463893,53.372226,-1.492286,53.37236,33.6,3.36,38.81
4/28/2020 4:08,4/28/2020 4:10,3,1.6,-1.515704,53.377858,-1.453399,53.37741,9.6,0.96,11.09
4/28/2020 4:10,4/28/2020 4:18,3,4,-1.503276,53.387091,-1.480549,53.384021,12,1.2,13.86
4/28/2020 4:13,4/28/2020 4:16,1,1.6,-1.473166,53.374739,-1.498874,53.385666,4.8,0.48,5.54
4/28/2020 4:16,4/28/2020 4:22,3,3.2,-1.462928,53.381571,-1.483936,53.390622,19.2,0,20.16
4/28/2020 4:19,4/28/2020 4:26,1,4,-1.507435,53.371204,-1.503031,53.386473,24,2.4,27.72
4/28/2020 4:22,4/28/2020 4:28,1,3.2,-1.451863,53.367882,-1.472118,53.383412,9.6,0,10.08
4/28/2020 4:25,4/28/2020 4:28,2,1.6,-1.489646,53.382364,-1.43731,53.392091,11.2,1.12,12.94
4/28/2020 4:28,4/28/2020 4:29,3,0.8,-1.485221,53.38933,-1.489456,53.380665,5.6,0,5.88
4/28/2020 4:31,4/28/2020 4:44,1,7.2,-1.478659,53.377338,-1.497285,53.36846,50.4,0,52.92
4/28/2020 4:33,4/28/2020 4:36,3,1.6,-1.475305,53.385893,-1.491415,53.383099,11.2,0,11.76
4/28/2020 4:36,4/28/2020 4:45,3,4.8,-1.436906,53.378373,-1.435578,53.380736,19.2,1.92,22.18
4/28/2020 4:39,4/28/2020 4:42,1,1.6,-1.502372,53.381448,-1.457285,53.385035,8,0,8.4
4/28/2020 4:42,4/28/2020 4:54,3,6.4,-1.464663,53.37324,-1.472746,53.36869,19.2,0,20.16
4/28/2020 4:45,4/28/2020 4:57,2,6.4,-1.43475,53.367869,-1.494817,53.371583,38.4,0,40.32
4/28/2020 4:48,4/28/2020 4:58,3,5.6,-1.483813,53.377661,-1.490082,53.385435,22.4,0,23.52
4/28/2020 4:51,4/28/2020 4:55,1,2.4,-1.482063,53.369096,-1.46302,53.381237,9.6,0,10.08
4/28/2020 4:54,4/28/2020 4:58,2,2.4,-1.471532,53.385853,-1.509708,53.391109,7.2,0.72,8.32
4/28/2020 4:57,4/28/2020 5:02,2,3.2,-1.505992,53.385761,-1.444173,53.373301,12.8,1.28,14.78
4/28/2020 4:59,4/28/2020 5:01,3,0.8,-1.511107,53.372319,-1.457816,53.374622,3.2,0.32,3.7
4/28/2020 5:02,4/28/2020 5:08,1,3.2,-1.461219,53.386311,-1.457771,53.391555,9.6,0.96,11.09
4/28/2020 5:05,4/28/2020 5:09,3,2.4,-1.465419,53.386871,-1.452432,53.388133,9.6,0.96,11.09
4/28/2020 5:08,4/28/2020 5:11,1,1.6,-1.497184,53.37207,-1.479527,53.386667,4.8,0.48,5.54
4/28/2020 5:11,4/28/2020 5:14,1,1.6,-1.487177,53.383476,-1.437105,53.370247,11.2,1.12,12.94
4/28/2020 5:14,4/28/2020 5:24,1,5.6,-1.481138,53.389169,-1.501623,53.388298,39.2,3.92,45.28
4/28/2020 5:17,4/28/2020 5:27,2,5.6,-1.483225,53.380247,-1.48792,53.37506,16.8,0,17.64
4/28/2020 5:20,4/28/2020 5:22,1,1.6,-1.484105,53.374481,-1.506885,53.376184,6.4,0.64,7.39
4/28/2020 5:22,4/28/2020 5:27,1,2.4,-1.448859,53.388419,-1.492947,53.379808,9.6,0.96,11.09
4/28/2020 5:25,4/28/2020 5:27,3,0.8,-1.477264,53.371471,-1.465015,53.384174,2.4,0.24,2.77
4/28/2020 5:28,4/28/2020 5:30,1,0.8,-1.501799,53.384762,-1.471037,53.371009,4.8,0,5.04
4/28/2020 5:31,4/28/2020 5:33,2,0.8,-1.50874,53.373351,-1.472789,53.389163,4.8,0,5.04
4/28/2020 5:34,4/28/2020 5:41,2,4,-1.45196,53.389405,-1.441075,53.381997,16,1.6,18.48
4/28/2020 5:37,4/28/2020 5:44,2,4,-1.453779,53.383002,-1.471842,53.369577,28,2.8,32.34
4/28/2020 5:40,4/28/2020 5:44,3,2.4,-1.478125,53.389104,-1.509946,53.3755,12,0,12.6
4/28/2020 5:43,4/28/2020 5:53,3,5.6,-1.492114,53.390212,-1.504229,53.369163,22.4,0,23.52
4/28/2020 5:45,4/28/2020 5:57,1,6.4,-1.496151,53.380869,-1.452943,53.373308,32,3.2,36.96
4/28/2020 5:48,4/28/2020 5:51,1,1.6,-1.506071,53.382168,-1.446669,53.371977,8,0.8,9.24
4/28/2020 5:51,4/28/2020 5:58,1,4,-1.503557,53.382998,-1.484418,53.372883,24,2.4,27.72
4/28/2020 5:54,4/28/2020 5:58,2,2.4,-1.456935,53.377372,-1.453747,53.387915,14.4,0,15.12
4/28/2020 5:57,4/28/2020 6:01,3,2.4,-1.491842,53.378406,-1.497157,53.38428,14.4,1.44,16.63
4/28/2020 6:00,4/28/2020 6:11,1,6.4,-1.486822,53.369335,-1.478364,53.384512,25.6,2.56,29.57
4/28/2020 6:03,4/28/2020 6:06,2,1.6,-1.465384,53.39105,-1.498561,53.369328,4.8,0,5.04
4/28/2020 6:06,4/28/2020 6:11,2,3.2,-1.505154,53.390403,-1.44569,53.379407,12.8,0,13.44
4/28/2020 6:09,4/28/2020 6:19,3,5.6,-1.443906,53.380932,-1.445587,53.375457,28,0,29.4
4/28/2020 6:11,4/28/2020 6:13,3,0.8,-1.446759,53.390261,-1.504031,53.374242,2.4,0,2.52
4/28/2020 6:14,4/28/2020 6:21,1,4,-1.467571,53.379917,-1.509326,53.378582,16,1.6,18.48
4/28/2020 6:17,4/28/2020 6:23,2,3.2,-1.493484,53.38715,-1.437654,53.391308,9.6,0,10.08
4/28/2020 6:20,4/28/2020 6:33,1,7.2,-1.438805,53.382966,-1.494449,53.378916,36,0,37.8
4/28/2020 6:23,4/28/2020 6:33,2,5.6,-1.503181,53.389572,-1.445735,53.389494,28,2.8,32.34
4/28/2020 6:26,4/28/2020 6:39,3,7.2,-1.46355,53.379402,-1.456078,53.387124,50.4,0,52.92
4/28/2020 6:29,4/28/2020 6:36,1,4,-1.477521,53.388435,-1.447971,53.367792,24,2.4,27.72
4/28/2020 6:32,4/28/2020 6:39,2,4,-1.440286,53.369147,-1.449277,53.379942,24,0,25.2
4/28/2020 6:34,4/28/2020 6:45,1,5.6,-1.455942,53.383833,-1.456156,53.376104,33.6,3.36,38.81
4/28/2020 6:37,4/28/2020 6:42,1,2.4,-1.46408,53.369038,-1.485394,53.371436,9.6,0.96,11.09
4/28/2020 6:40,4/28/2020 6:46,1,3.2,-1.508247,53.390699,-1.486842,53.36834,19.2,1.92,22.18
4/28/2020 6:43,4/28/2020 6:52,2,4.8,-1.480247,53.387218,-1.461617,53.390184,28.8,0,30.24
4/28/2020 6:46,4/28/2020 6:57,3,6.4,-1.483781,53.379289,-1.434832,53.391424,25.6,2.56,29.57
4/28/2020 6:49,4/28/2020 6:55,2,3.2,-1.513584,53.375011,-1.442689,53.375032,16,0,16.8
4/28/2020 6:52,4/28/2020 7:02,3,5.6,-1.480779,53.374257,-1.450091,53.371132,28,0,29.4
4/28/2020 6:55,4/28/2020 6:57,1,1.6,-1.484503,53.368827,-1.490124,53.368669,9.6,0.96,11.09
4/28/2020 6:57,4/28/2020 6:59,2,0.8,-1.459018,53.378963,-1.466604,53.372734,5.6,0.56,6.47
4/28/2020 7:00,4/28/2020 7:08,3,4,-1.463755,53.376332,-1.486588,53.385753,16,1.6,18.48
4/28/2020 7:03,4/28/2020 7:15,1,6.4,-1.503559,53.391774,-1.489033,53.389163,44.8,0,47.04
4/28/2020 7:06,4/28/2020 7:12,2,3.2,-1.442851,53.390776,-1.473752,53.371608,19.2,0,20.16
4/28/2020 7:09,4/28/2020 7:15,3,3.2,-1.43585,53.373357,-1.467458,53.390533,22.4,2.24,25.87
4/28/2020 7:12,4/28/2020 7:19,3,4,-1.51363,53.392075,-1.511783,53.388205,28,0,29.4
4/28/2020 7:15,4/28/2020 7:22,2,4,-1.463788,53.372885,-1.505995,53.389261,20,0,21
4/28/2020 7:18,4/28/2020 7:19,2,0.8,-1.469753,53.38063,-1.43884,53.386434,4.8,0.48,5.54
4/28/2020 7:21,4/28/2020 7:29,2,4.8,-1.511567,53.384621,-1.47835,53.371988,19.2,0,20.16
4/28/2020 7:23,4/28/2020 7:26,2,1.6,-1.504973,53.375897,-1.477017,53.373201,4.8,0,5.04
4/28/2020 7:26,4/28/2020 7:31,2,2.4,-1.500389,53.383556,-1.458022,53.376658,12,1.2,13.86
4/28/2020 7:29,4/28/2020 7:33,1,2.4,-1.450982,53.38167,-1.436359,53.381717,14.4,1.44,16.63
4/28/2020 7:32,4/28/2020 7:35,1,1.6,-1.462542,53.391356,-1.493399,53.382867,9.6,0,10.08
4/28/2020 7:35,4/28/2020 7:38,3,1.6,-1.460668,53.374221,-1.50423,53.378624,8,0,8.4
4/28/2020 7:38,4/28/2020 7:39,1,0.8,-1.480732,53.368715,-1.46133,53.390232,4.8,0,5.04
4/28/2020 7:41,4/28/2020 7:51,1,5.6,-1.479719,53.37307,-1.497374,53.389232,39.2,3.92,45.28
4/28/2020 7:44,4/28/2020 7:54,2,5.6,-1.473562,53.3866,-1.447213,53.38634,16.8,0,17.64
4/28/2020 7:46,4/28/2020 7:51,2,2.4,-1.513847,53.377269,-1.47144,53.37209,12,0,12.6
4/28/2020 7:49,4/28/2020 8:02,1,7.2,-1.473347,53.376139,-1.502513,53.383313,43.2,4.32,49.9
4/28/2020 7:52,4/28/2020 8:04,3,6.4,-1.496659,53.374295,-1.450572,53.392225,44.8,0,47.04
4/28/2020 7:55,4/28/2020 7:59,2,2.4,-1.510758,53.385243,-1.491631,53.373856,14.4,1.44,16.63
4/28/2020 7:58,4/28/2020 8:07,1,4.8,-1.506908,53.38925,-1.479036,53.371249,33.6,3.36,38.81
4/28/2020 8:01,4/28/2020 8:12,1,6.4,-1.439323,53.387264,-1.451544,53.37455,38.4,0,40.32
4/28/2020 8:04,4/28/2020 8:15,3,6.4,-1.440639,53.385846,-1.453144,53.391057,19.2,1.92,22.18
4/28/2020 8:07,4/28/2020 8:09,3,1.6,-1.470646,53.389142,-1.497368,53.374929,11.2,1.12,12.94
4/28/2020 8:09,4/28/2020 8:18,3,4.8,-1.503082,53.377259,-1.470688,53.369374,24,2.4,27.72
4/28/2020 8:12,4/28/2020 8:25,1,7.2,-1.497692,53.375931,-1.446663,53.377676,50.4,5.04,58.21
4/28/2020 8:15,4/28/2020 8:28,2,7.2,-1.486302,53.384441,-1.504155,53.3784,36,0,37.8
4/28/2020 8:18,4/28/2020 8:28,2,5.6,-1.482885,53.384319,-1.454967,53.380301,16.8,0,17.64
4/28/2020 8:21,4/28/2020 8:33,3,6.4,-1.440247,53.38381,-1.468723,53.390042,44.8,0,47.04
4/28/2020 8:24,4/28/2020 8:37,3,7.2,-1.497359,53.373894,-1.495752,53.380263,36,3.6,41.58
4/28/2020 8:27,4/28/2020 8:34,2,4,-1.440572,53.388128,-1.439873,53.380714,12,1.2,13.86
4/28/2020 8:30,4/28/2020 8:34,1,2.4,-1.454765,53.38522,-1.44984,53.378028,16.8,0,17.64
4/28/2020 8:33,4/28/2020 8:44,3,6.4,-1.470603,53.384724,-1.498066,53.390908,19.2,0,20.16
4/28/2020 8:35,4/28/2020 8:37,1,0.8,-1.448592,53.386266,-1.458138,53.39209,2.4,0,2.52
4/28/2020 8:38,4/28/2020 8:51,2,7.2,-1.435008,53.376462,-1.480514,53.371856,21.6,0,22.68
4/28/2020 8:41,4/28/2020 8:54,1,7.2,-1.453942,53.376564,-1.460746,53.367631,43.2,0,45.36
4/28/2020 8:44,4/28/2020 8:47,3,1.6,-1.496359,53.377994,-1.472026,53.388047,8,0,8.4
4/28/2020 8:47,4/28/2020 8:58,3,6.4,-1.462689,53.378991,-1.438725,53.377739,25.6,2.56,29.57
4/28/2020 8:50,4/28/2020 9:01,1,6.4,-1.503179,53.372379,-1.475538,53.378446,44.8,4.48,51.74
4/28/2020 8:53,4/28/2020 9:06,2,7.2,-1.481825,53.367909,-1.438886,53.37546,36,3.6,41.58
4/28/2020 8:56,4/28/2020 8:57,2,0.8,-1.461799,53.369776,-1.505989,53.370378,2.4,0.24,2.77
4/28/2020 8:58,4/28/2020 9:00,2,0.8,-1.486737,53.381806,-1.506427,53.391432,4.8,0,5.04
4/28/2020 9:01,4/28/2020 9:07,1,3.2,-1.51554,53.377583,-1.465046,53.390835,22.4,2.24,25.87
4/28/2020 9:04,4/28/2020 9:09,3,2.4,-1.454407,53.381726,-1.488783,53.390559,14.4,0,15.12
4/28/2020 9:07,4/28/2020 9:13,3,3.2,-1.503002,53.389676,-1.457357,53.380109,9.6,0,10.08
4/28/2020 9:10,4/28/2020 9:23,1,7.2,-1.470879,53.371223,-1.43769,53.371015,50.4,0,52.92
4/28/2020 9:13,4/28/2020 9:16,2,1.6,-1.44805,53.388989,-1.463962,53.382858,8,0.8,9.24
4/28/2020 9:16,4/28/2020 9:17,1,0.8,-1.4615,53.390994,-1.484607,53.372915,4,0,4.2
